Frequency,1k,10k,100k,1M,10M,100M,1G,10G,defect,x,Mg,electric field,tunability,loss,FOM
,0,0,1,0,0,0,0,0,0.48,0.68,0.7,20,0.1482093334,0.0023576294,62.863711065
,0,0,1,0,0,0,0,0,0.48,0.69,0.7,20,0.152025789,0.0028770866,52.8401852763
,0,0,1,0,0,0,0,0,0.48,0.7,0.7,20,0.1554302871,0.0033994033,45.7228146775
,0,0,1,0,0,0,0,0,0.5,0.5,0.7,20,0.0415890515,-0.0041452539,-10.0329322409
,0,0,1,0,0,0,0,0,0.5,0.51,0.7,20,0.0458000675,-0.0039737676,-11.5256029316
,0,0,1,0,0,0,0,0,0.5,0.52,0.7,20,0.0504594557,-0.0037875199,-13.3225585693
,0,0,1,0,0,0,0,0,0.5,0.53,0.7,20,0.0551426448,-0.0035856611,-15.3786549432
,0,0,1,0,0,0,0,0,0.5,0.54,0.7,20,0.0598176308,-0.003367275,-17.7644032044
,0,0,1,0,0,0,0,0,0.5,0.55,0.7,20,0.0645721182,-0.0031314599,-20.6204518857
,0,0,1,0,0,0,0,0,0.5,0.56,0.7,20,0.069547914,-0.0028767777,-24.1756302546
,0,0,1,0,0,0,0,0,0.5,0.57,0.7,20,0.074856624,-0.0026014941,-28.7744738687
,0,0,1,0,0,0,0,0,0.5,0.58,0.7,20,0.0805881992,-0.0023043377,-34.9723910692
,0,0,1,0,0,0,0,0,0.5,0.59,0.7,20,0.0867118612,-0.0019842528,-43.7000069749
,0,0,1,0,0,0,0,0,0.5,0.6,0.7,20,0.0927214697,-0.0016398489,-56.542691037
,0,0,1,0,0,0,0,0,0.5,0.61,0.7,20,0.0984974205,-0.0012693417,-77.5972462734
,0,0,1,0,0,0,0,0,0.5,0.62,0.7,20,0.1041953936,-0.0008713025,-119.5857851894
,0,0,1,0,0,0,0,0,0.5,0.63,0.7,20,0.1100948751,-0.0004445177,-247.6726463311
,0,0,1,0,0,0,0,0,0.5,0.64,0.7,20,0.1163107678,1.31958167912671E-05,8814.2151137604
,0,0,1,0,0,0,0,0,0.5,0.65,0.7,20,0.122940816,0.0004920257,249.8666553393
,0,0,1,0,0,0,0,0,0.5,0.66,0.7,20,0.1300887764,0.000981737,132.5087843282
,0,0,1,0,0,0,0,0,0.5,0.67,0.7,20,0.1362982988,0.0014822532,91.9534522172
,0,0,1,0,0,0,0,0,0.5,0.68,0.7,20,0.1411392391,0.0019930864,70.8144108053
,0,0,1,0,0,0,0,0,0.5,0.69,0.7,20,0.1452074796,0.0025095271,57.8624871594
,0,0,1,0,0,0,0,0,0.5,0.7,0.7,20,0.1487531364,0.0030286014,49.1161155773
,0,0,1,0,0,0,0,0,0.52,0.5,0.7,20,0.0381633602,-0.0042973664,-8.8806391282
,0,0,1,0,0,0,0,0,0.52,0.51,0.7,20,0.0420865715,-0.0041339425,-10.1807346135
,0,0,1,0,0,0,0,0,0.52,0.52,0.7,20,0.046480529,-0.0039563221,-11.7484188155
,0,0,1,0,0,0,0,0,0.52,0.53,0.7,20,0.0509679988,-0.0037637942,-13.5416540044
,0,0,1,0,0,0,0,0,0.52,0.54,0.7,20,0.0554181002,-0.0035554259,-15.5869090676
,0,0,1,0,0,0,0,0,0.52,0.55,0.7,20,0.0599109307,-0.0033303655,-17.9892959797
,0,0,1,0,0,0,0,0,0.52,0.56,0.7,20,0.0645497143,-0.0030873548,-20.9077733146
,0,0,1,0,0,0,0,0,0.52,0.57,0.7,20,0.0694770291,-0.0028246779,-24.5964430493
,0,0,1,0,0,0,0,0,0.52,0.58,0.7,20,0.0747868568,-0.0025410468,-29.4315149174
,0,0,1,0,0,0,0,0,0.52,0.59,0.7,20,0.0805550888,-0.0022353549,-36.0368229671
,0,0,1,0,0,0,0,0,0.52,0.6,0.7,20,0.0864516646,-0.0019062203,-45.3523995102
,0,0,1,0,0,0,0,0,0.52,0.61,0.7,20,0.0921352431,-0.0015521282,-59.36058832
,0,0,1,0,0,0,0,0,0.52,0.62,0.7,20,0.0976559445,-0.0011713773,-83.3684795667
,0,0,1,0,0,0,0,0,0.52,0.63,0.7,20,0.1032505333,-0.0007629806,-135.3252406418
,0,0,1,0,0,0,0,0,0.52,0.64,0.7,20,0.1091284677,-0.0003250903,-335.686631376
,0,0,1,0,0,0,0,0,0.52,0.65,0.7,20,0.115381144,0.0001435005,804.0469824147
,0,0,1,0,0,0,0,0,0.52,0.66,0.7,20,0.1221184731,0.0006283405,194.350790853
,0,0,1,0,0,0,0,0,0.52,0.67,0.7,20,0.128813684,0.001123898,114.6133225613
,0,0,1,0,0,0,0,0,0.52,0.68,0.7,20,0.1340633482,0.0016297697,82.2590751319
,0,0,1,0,0,0,0,0,0.52,0.69,0.7,20,0.1384243667,0.0021431665,64.5887133361
,0,0,1,0,0,0,0,0,0.52,0.7,0.7,20,0.1421584338,0.0026591076,53.4609557733
,0,0,1,0,0,0,0,0,0.54,0.5,0.7,20,0.0349505879,-0.0044438858,-7.8648708524
,0,0,1,0,0,0,0,0,0.54,0.51,0.7,20,0.0385960713,-0.004288197,-9.0005359595
,0,0,1,0,0,0,0,0,0.54,0.52,0.7,20,0.0427034274,-0.0041188109,-10.3679019107
,0,0,1,0,0,0,0,0,0.54,0.53,0.7,20,0.0470121615,-0.0039351708,-11.9466635349
,0,0,1,0,0,0,0,0,0.54,0.54,0.7,20,0.0512544401,-0.0037363856,-13.717652723
,0,0,1,0,0,0,0,0,0.54,0.55,0.7,20,0.0555081554,-0.0035215819,-15.7622787078
,0,0,1,0,0,0,0,0,0.54,0.56,0.7,20,0.0598563552,-0.0032896935,-18.1951161104
,0,0,1,0,0,0,0,0,0.54,0.57,0.7,20,0.0644251406,-0.0030390578,-21.1990507716
,0,0,1,0,0,0,0,0,0.54,0.58,0.7,20,0.0693353936,-0.0027683913,-25.0453733184
,0,0,1,0,0,0,0,0,0.54,0.59,0.7,20,0.0746705011,-0.0024765115,-30.1514857088
,0,0,1,0,0,0,0,0,0.54,0.6,0.7,20,0.0803558826,-0.0021623122,-37.1620169372
,0,0,1,0,0,0,0,0,0.54,0.61,0.7,20,0.0859580263,-0.0018241543,-47.122124647
,0,0,1,0,0,0,0,0,0.54,0.62,0.7,20,0.0913600773,-0.0014602817,-62.5633241175
,0,0,1,0,0,0,0,0,0.54,0.63,0.7,20,0.0967026725,-0.0010694456,-90.4231804778
,0,0,1,0,0,0,0,0,0.54,0.64,0.7,20,0.1022492051,-0.0006505185,-157.1810872404
,0,0,1,0,0,0,0,0,0.54,0.65,0.7,20,0.1081428453,-0.0002013761,-537.0192654441
,0,0,1,0,0,0,0,0,0.54,0.66,0.7,20,0.1144684926,0.0002765382,413.9337444158
,0,0,1,0,0,0,0,0,0.54,0.67,0.7,20,0.1212425828,0.0007672129,158.0299064314
,0,0,1,0,0,0,0,0,0.54,0.68,0.7,20,0.1269519925,0.0012681229,100.1101647955
,0,0,1,0,0,0,0,0,0.54,0.69,0.7,20,0.1316460967,0.0017779879,74.0421780711
,0,0,1,0,0,0,0,0,0.54,0.7,0.7,20,0.135610655,0.0022909171,59.1949202352
,0,0,1,0,0,0,0,0,0.56,0.5,0.7,20,0.031941805,-0.0045850803,-6.9664657781
,0,0,1,0,0,0,0,0,0.56,0.51,0.7,20,0.0353224091,-0.0044367854,-7.9612615701
,0,0,1,0,0,0,0,0,0.56,0.52,0.7,20,0.0391396843,-0.0042752917,-9.1548570358
,0,0,1,0,0,0,0,0,0.56,0.53,0.7,20,0.0432612337,-0.0041000871,-10.5512962639
,0,0,1,0,0,0,0,0,0.56,0.54,0.7,20,0.0473137945,-0.0039104391,-12.0993559266
,0,0,1,0,0,0,0,0,0.56,0.55,0.7,20,0.0513465963,-0.0037054427,-13.8570747026
,0,0,1,0,0,0,0,0,0.56,0.56,0.7,20,0.0554409884,-0.0034841418,-15.91238003
,0,0,1,0,0,0,0,0,0.56,0.57,0.7,20,0.0596842915,-0.0032449495,-18.3929800757
,0,0,1,0,0,0,0,0,0.56,0.58,0.7,20,0.0642163083,-0.0029866612,-21.5010354372
,0,0,1,0,0,0,0,0,0.56,0.59,0.7,20,0.0691332072,-0.0027080148,-25.5291098114
,0,0,1,0,0,0,0,0,0.56,0.6,0.7,20,0.0744953007,-0.0024080116,-30.9364376401
,0,0,1,0,0,0,0,0,0.56,0.61,0.7,20,0.0799546093,-0.0020852245,-38.3434058539
,0,0,1,0,0,0,0,0,0.56,0.62,0.7,20,0.0852568746,-0.0017379308,-49.0565416068
,0,0,1,0,0,0,0,0,0.56,0.63,0.7,20,0.0904329047,-0.0013643079,-66.2848208238
,0,0,1,0,0,0,0,0,0.56,0.64,0.7,20,0.0956712663,-0.0009635157,-99.2939360511
,0,0,1,0,0,0,0,0,0.56,0.65,0.7,20,0.1012045816,-0.0005339312,-189.5461093115
,0,0,1,0,0,0,0,0,0.56,0.66,0.7,20,0.1071429178,-7.33208653400652E-05,-1461.2882336163
,0,0,1,0,0,0,0,0,0.56,0.67,0.7,20,0.113577418,0.0004121648,275.5631194124
,0,0,1,0,0,0,0,0,0.56,0.68,0.7,20,0.1197789907,0.0009081516,131.8931670659
,0,0,1,0,0,0,0,0,0.56,0.69,0.7,20,0.1248441935,0.001413936,88.2955052421
,0,0,1,0,0,0,0,0,0.56,0.7,0.7,20,0.1290816367,0.0019239471,67.0920924489
,0,0,1,0,0,0,0,0,0.58,0.5,0.7,20,0.0291176252,-0.004721296,-6.167294997
,0,0,1,0,0,0,0,0,0.58,0.51,0.7,20,0.0322449133,-0.0045799124,-7.0405087442
,0,0,1,0,0,0,0,0,0.58,0.52,0.7,20,0.0357886478,-0.004425996,-8.0860099738
,0,0,1,0,0,0,0,0,0.58,0.53,0.7,20,0.0397015177,-0.0042588385,-9.3221468013
,0,0,1,0,0,0,0,0,0.58,0.54,0.7,20,0.0435743257,-0.0040778844,-10.6855225469
,0,0,1,0,0,0,0,0,0.58,0.55,0.7,20,0.0474056229,-0.0038822526,-12.2108548269
,0,0,1,0,0,0,0,0,0.58,0.56,0.7,20,0.0512638874,-0.003671031,-13.9644387095
,0,0,1,0,0,0,0,0,0.58,0.57,0.7,20,0.0552268997,-0.0034427608,-16.0414571062
,0,0,1,0,0,0,0,0,0.58,0.58,0.7,20,0.0594061613,-0.003196249,-18.5862119315
,0,0,1,0,0,0,0,0,0.58,0.59,0.7,20,0.0639262423,-0.0029302835,-21.8157192981
,0,0,1,0,0,0,0,0,0.58,0.6,0.7,20,0.0688734278,-0.0026438041,-26.0508816822
,0,0,1,0,0,0,0,0,0.58,0.61,0.7,20,0.0741277784,-0.0023356115,-31.7380602039
,0,0,1,0,0,0,0,0,0.58,0.62,0.7,20,0.0793297216,-0.0020041489,-39.5827483676
,0,0,1,0,0,0,0,0,0.58,0.63,0.7,20,0.0843767151,-0.0016476065,-51.2116910804
,0,0,1,0,0,0,0,0,0.58,0.64,0.7,20,0.0893797353,-0.0012644106,-70.6888532096
,0,0,1,0,0,0,0,0,0.58,0.65,0.7,20,0.0945748016,-0.0008535564,-110.800881582
,0,0,1,0,0,0,0,0,0.58,0.66,0.7,20,0.1001287475,-0.0004131216,-242.3711263221
,0,0,1,0,0,0,0,0,0.58,0.67,0.7,20,0.1061460823,0.000058964,1800.1845583746
,0,0,1,0,0,0,0,0,0.58,0.68,0.7,20,0.1125249639,0.000550065,204.5666673939
,0,0,1,0,0,0,0,0,0.58,0.69,0.7,20,0.1179972813,0.0010511369,112.2568157392
,0,0,1,0,0,0,0,0,0.58,0.7,0.7,20,0.1225514933,0.0015583173,78.643478642
,0,0,1,0,0,0,0,0,0.6,0.5,0.7,20,0.0264690183,-0.0048527294,-5.4544599787
,0,0,1,0,0,0,0,0,0.6,0.51,0.7,20,0.0293548033,-0.0047178399,-6.2220855142
,0,0,1,0,0,0,0,0,0.6,0.52,0.7,20,0.0326382294,-0.0045711305,-7.1400782367
,0,0,1,0,0,0,0,0,0.6,0.53,0.7,20,0.0363239273,-0.0044116951,-8.2335534249
,0,0,1,0,0,0,0,0,0.6,0.54,0.7,20,0.0400298983,-0.0042390078,-9.4432235534
,0,0,1,0,0,0,0,0,0.6,0.55,0.7,20,0.0436695479,-0.0040523065,-10.7764671552
,0,0,1,0,0,0,0,0,0.6,0.56,0.7,20,0.0473108217,-0.0038507122,-12.2862523198
,0,0,1,0,0,0,0,0,0.6,0.57,0.7,20,0.0510238782,-0.0036328495,-14.0451395523
,0,0,1,0,0,0,0,0,0.6,0.58,0.7,20,0.0548892617,-0.0033975644,-16.155473521
,0,0,1,0,0,0,0,0,0.6,0.59,0.7,20,0.0590346158,-0.0031437136,-18.7786240451
,0,0,1,0,0,0,0,0,0.6,0.6,0.7,20,0.0635675937,-0.0028701252,-22.1480211734
,0,0,1,0,0,0,0,0,0.6,0.61,0.7,20,0.0685326084,-0.0025758308,-26.6060210166
,0,0,1,0,0,0,0,0,0.6,0.62,0.7,20,0.0735691264,-0.0022593932,-32.5614534026
,0,0,1,0,0,0,0,0,0.6,0.63,0.7,20,0.0785113201,-0.0019191152,-40.9101653199
,0,0,1,0,0,0,0,0,0.6,0.64,0.7,20,0.0833549649,-0.0015532208,-53.6658824682
,0,0,1,0,0,0,0,0,0.6,0.65,0.7,20,0.088247411,-0.0011605972,-76.0362087725
,0,0,1,0,0,0,0,0,0.6,0.66,0.7,20,0.0934339762,-0.0007395577,-126.3376423503
,0,0,1,0,0,0,0,0,0.6,0.67,0.7,20,0.0990412235,-0.0002880979,-343.7762770919
,0,0,1,0,0,0,0,0,0.6,0.68,0.7,20,0.1051691622,0.0001939038,542.3780359127
,0,0,1,0,0,0,0,0,0.6,0.69,0.7,20,0.1110875979,0.0006900504,160.9847598088
,0,0,1,0,0,0,0,0,0.6,0.7,0.7,20,0.1159961447,0.0011941209,97.1393639455
,0,0,1,0,0,0,0,0,0.62,0.5,0.7,20,0.0239907354,-0.0049795439,-4.817857997
,0,0,1,0,0,0,0,0,0.62,0.51,0.7,20,0.0266481005,-0.0048508798,-5.4934571869
,0,0,1,0,0,0,0,0,0.62,0.52,0.7,20,0.0296810381,-0.0047109486,-6.3004376868
,0,0,1,0,0,0,0,0,0.62,0.53,0.7,20,0.0331194177,-0.0045588994,-7.264783623
,0,0,1,0,0,0,0,0,0.62,0.54,0.7,20,0.0366728269,-0.0043940921,-8.3459395173
,0,0,1,0,0,0,0,0,0.62,0.55,0.7,20,0.0401336141,-0.0042159087,-9.519564335
,0,0,1,0,0,0,0,0,0.62,0.56,0.7,20,0.0435715728,-0.004023484,-10.8293142958
,0,0,1,0,0,0,0,0,0.62,0.57,0.7,20,0.0470536426,-0.0038155592,-12.3320436491
,0,0,1,0,0,0,0,0,0.62,0.58,0.7,20,0.0506472923,-0.0035909659,-14.1040861179
,0,0,1,0,0,0,0,0,0.62,0.59,0.7,20,0.0544489324,-0.0033486455,-16.2599870306
,0,0,1,0,0,0,0,0,0.62,0.6,0.7,20,0.0585893318,-0.0030874331,-18.9767129853
,0,0,1,0,0,0,0,0,0.62,0.61,0.7,20,0.0631595999,-0.0028063476,-22.5059789101
,0,0,1,0,0,0,0,0,0.62,0.62,0.7,20,0.0680021346,-0.0025041776,-27.1554759535
,0,0,1,0,0,0,0,0,0.62,0.63,0.7,20,0.0728222653,-0.002179374,-33.4143039699
,0,0,1,0,0,0,0,0,0.62,0.64,0.7,20,0.0775381029,-0.0018301927,-42.3660868607
,0,0,1,0,0,0,0,0,0.62,0.65,0.7,20,0.0822150484,-0.0014550621,-56.502776342
,0,0,1,0,0,0,0,0,0.62,0.66,0.7,20,0.0870591328,-0.0010528595,-82.6882720819
,0,0,1,0,0,0,0,0,0.62,0.67,0.7,20,0.0922713056,-0.0006215679,-148.4492773839
,0,0,1,0,0,0,0,0,0.62,0.68,0.7,20,0.097959578,-0.000159058,-615.8733166518
,0,0,1,0,0,0,0,0,0.62,0.69,0.7,20,0.1040933132,0.000330903,314.5734949517
,0,0,1,0,0,0,0,0,0.62,0.7,0.7,20,0.109395802,0.0008313291,131.5914503654
,0,0,1,0,0,0,0,0,0.64,0.5,0.7,20,0.0216778331,-0.0051019229,-4.2489534877
,0,0,1,0,0,0,0,0,0.64,0.51,0.7,20,0.0241175182,-0.0049792607,-4.8435941906
,0,0,1,0,0,0,0,0,0.64,0.52,0.7,20,0.0269124955,-0.0048456634,-5.5539341631
,0,0,1,0,0,0,0,0,0.64,0.53,0.7,20,0.0300916098,-0.0047006882,-6.4015328224
,0,0,1,0,0,0,0,0,0.64,0.54,0.7,20,0.0334961675,-0.0045434181,-7.3724598447
,0,0,1,0,0,0,0,0,0.64,0.55,0.7,20,0.0367929414,-0.0043733264,-8.4130334749
,0,0,1,0,0,0,0,0,0.64,0.56,0.7,20,0.0400394909,-0.0041896547,-9.556751992
,0,0,1,0,0,0,0,0,0.64,0.57,0.7,20,0.0433060229,-0.0039912257,-10.8503066865
,0,0,1,0,0,0,0,0,0.64,0.58,0.7,20,0.0466518588,-0.0037768101,-12.3521854594
,0,0,1,0,0,0,0,0,0.64,0.59,0.7,20,0.0501509532,-0.003545475,-14.14505904
,0,0,1,0,0,0,0,0,0.64,0.6,0.7,20,0.0539251342,-0.0032961227,-16.3601719681
,0,0,1,0,0,0,0,0,0.64,0.61,0.7,20,0.0580870546,-0.0030276191,-19.1857207533
,0,0,1,0,0,0,0,0,0.64,0.62,0.7,20,0.0626663715,-0.0027390325,-22.8790171347
,0,0,1,0,0,0,0,0,0.64,0.63,0.7,20,0.067299284,-0.0024289102,-27.7076048345
,0,0,1,0,0,0,0,0,0.64,0.64,0.7,20,0.0719074979,-0.0020956337,-34.3130089481
,0,0,1,0,0,0,0,0,0.64,0.65,0.7,20,0.0764349401,-0.0017374319,-43.9930567063
,0,0,1,0,0,0,0,0,0.64,0.66,0.7,20,0.080995664,-0.001353128,-59.8580947257
,0,0,1,0,0,0,0,0,0.64,0.67,0.7,20,0.0858354643,-0.0009412229,-91.1956820218
,0,0,1,0,0,0,0,0,0.64,0.68,0.7,20,0.0910988003,-0.0004995769,-182.3519067835
,0,0,1,0,0,0,0,0,0.64,0.69,0.7,20,0.096993655,-2.62182948063128E-05,-3699.4646568947
,0,0,1,0,0,0,0,0,0.64,0.7,0.7,20,0.102730751,0.0004698359,218.6524082132
,0,0,1,0,0,0,0,0,0.66,0.5,0.7,20,0.0195225291,-0.0052200351,-3.7399229557
,0,0,1,0,0,0,0,0,0.66,0.51,0.7,20,0.0217541941,-0.0051031453,-4.2628992163
,0,0,1,0,0,0,0,0,0.66,0.52,0.7,20,0.0243246183,-0.0049756425,-4.8887391528
,0,0,1,0,0,0,0,0,0.66,0.53,0.7,20,0.0272560865,-0.0048372699,-5.6346011414
,0,0,1,0,0,0,0,0,0.66,0.54,0.7,20,0.0304925665,-0.0046872254,-6.505461952
,0,0,1,0,0,0,0,0,0.66,0.55,0.7,20,0.0336401947,-0.0045248391,-7.4345615295
,0,0,1,0,0,0,0,0,0.66,0.56,0.7,20,0.036712002,-0.0043495027,-8.4405056238
,0,0,1,0,0,0,0,0,0.66,0.57,0.7,20,0.0397706516,-0.0041601271,-9.5599607041
,0,0,1,0,0,0,0,0,0.66,0.58,0.7,20,0.0428855121,-0.0039554373,-10.8421670848
,0,0,1,0,0,0,0,0,0.66,0.59,0.7,20,0.0461211726,-0.0037345833,-12.349750667
,0,0,1,0,0,0,0,0,0.66,0.6,0.7,20,0.0495643653,-0.003496499,-14.1754267054
,0,0,1,0,0,0,0,0,0.66,0.61,0.7,20,0.0533401705,-0.0032400894,-16.4625613417
,0,0,1,0,0,0,0,0,0.66,0.62,0.7,20,0.0575435944,-0.0029644072,-19.4115013619
,0,0,1,0,0,0,0,0,0.66,0.63,0.7,20,0.0619921535,-0.0026682245,-23.2334848511
,0,0,1,0,0,0,0,0,0.66,0.64,0.7,20,0.0664495677,-0.0023500652,-28.275627289
,0,0,1,0,0,0,0,0,0.66,0.65,0.7,20,0.070850715,-0.002008199,-35.2807241713
,0,0,1,0,0,0,0,0,0.66,0.66,0.7,20,0.0752243251,-0.0016410166,-45.840075658
,0,0,1,0,0,0,0,0,0.66,0.67,0.7,20,0.0797277465,-0.0012475067,-63.9096739921
,0,0,1,0,0,0,0,0,0.66,0.68,0.7,20,0.0845941454,-0.0008257377,-102.4467520376
,0,0,1,0,0,0,0,0,0.66,0.69,0.7,20,0.0899752155,-0.0003738689,-240.6598021392
,0,0,1,0,0,0,0,0,0.66,0.7,0.7,20,0.0959819555,0.0001098601,873.6743867883
,0,0,1,0,0,0,0,0,0.68,0.5,0.7,20,0.0175233185,-0.0053340136,-3.2852031911
,0,0,1,0,0,0,0,0,0.68,0.51,0.7,20,0.0195564069,-0.0052226977,-3.7445029415
,0,0,1,0,0,0,0,0,0.68,0.52,0.7,20,0.0219096579,-0.0051010507,-4.2951264727
,0,0,1,0,0,0,0,0,0.68,0.53,0.7,20,0.0246071294,-0.0049688881,-4.9522406029
,0,0,1,0,0,0,0,0,0.68,0.54,0.7,20,0.0276515149,-0.0048257466,-5.7299972817
,0,0,1,0,0,0,0,0,0.68,0.55,0.7,20,0.0306642465,-0.0046707345,-6.5651872313
,0,0,1,0,0,0,0,0,0.68,0.56,0.7,20,0.0335756242,-0.0045033139,-7.4557592354
,0,0,1,0,0,0,0,0,0.68,0.57,0.7,20,0.0364460275,-0.0043225689,-8.4315665853
,0,0,1,0,0,0,0,0,0.68,0.58,0.7,20,0.0393424518,-0.00412719,-9.5325031801
,0,0,1,0,0,0,0,0,0.68,0.59,0.7,20,0.04233386,-0.0039162938,-10.8096741874
,0,0,1,0,0,0,0,0,0.68,0.6,0.7,20,0.0454842187,-0.0036889708,-12.3297855055
,0,0,1,0,0,0,0,0,0.68,0.61,0.7,20,0.0489036851,-0.0034441168,-14.1991947253
,0,0,1,0,0,0,0,0,0.68,0.62,0.7,20,0.0527073741,-0.0031807518,-16.5707283731
,0,0,1,0,0,0,0,0,0.68,0.63,0.7,20,0.0569100529,-0.0028978563,-19.6386732151
,0,0,1,0,0,0,0,0,0.68,0.64,0.7,20,0.0611647405,-0.0025940156,-23.5791721916
,0,0,1,0,0,0,0,0,0.68,0.65,0.7,20,0.0654504225,-0.0022676797,-28.862287077
,0,0,1,0,0,0,0,0,0.68,0.66,0.7,20,0.0696772859,-0.0019170946,-36.345251768
,0,0,1,0,0,0,0,0,0.68,0.67,0.7,20,0.0739283711,-0.0015410542,-47.9725963564
,0,0,1,0,0,0,0,0,0.68,0.68,0.7,20,0.0784279332,-0.0011381477,-68.908396687
,0,0,1,0,0,0,0,0,0.68,0.69,0.7,20,0.0833536834,-0.0007066196,-117.9611822259
,0,0,1,0,0,0,0,0,0.68,0.7,0.7,20,0.0891414508,-0.0002442849,-364.9077401018
,0,0,1,0,0,0,0,0,0.7,0.5,0.7,20,0.0156721845,-0.005444027,-2.8787852265
,0,0,1,0,0,0,0,0,0.7,0.51,0.7,20,0.0175174251,-0.0053380728,-3.2816010115
,0,0,1,0,0,0,0,0,0.7,0.52,0.7,20,0.0196646936,-0.0052220775,-3.7656839831
,0,0,1,0,0,0,0,0,0.7,0.53,0.7,20,0.0221388787,-0.0050958572,-4.3444856932
,0,0,1,0,0,0,0,0,0.7,0.54,0.7,20,0.024966713,-0.0049591749,-5.0344489766
,0,0,1,0,0,0,0,0,0.7,0.55,0.7,20,0.0278593339,-0.0048112287,-5.7904821486
,0,0,1,0,0,0,0,0,0.7,0.56,0.7,20,0.0306235105,-0.0046513616,-6.5837733407
,0,0,1,0,0,0,0,0,0.7,0.57,0.7,20,0.0333216302,-0.0044788406,-7.4397892615
,0,0,1,0,0,0,0,0,0.7,0.58,0.7,20,0.0360139981,-0.0042923242,-8.3903257121
,0,0,1,0,0,0,0,0,0.7,0.59,0.7,20,0.0387746617,-0.0040909732,-9.4781021054
,0,0,1,0,0,0,0,0,0.7,0.6,0.7,20,0.0416668467,-0.0038738728,-10.7558634088
,0,0,1,0,0,0,0,0,0.7,0.61,0.7,20,0.0447650254,-0.0036400801,-12.2978132816
,0,0,1,0,0,0,0,0,0.7,0.62,0.7,20,0.0481895134,-0.0033884668,-14.2216277285
,0,0,1,0,0,0,0,0,0.7,0.63,0.7,20,0.0520411693,-0.0031181879,-16.6895552702
,0,0,1,0,0,0,0,0,0.7,0.64,0.7,20,0.0561111867,-0.0028279978,-19.8413120053
,0,0,1,0,0,0,0,0,0.7,0.65,0.7,20,0.06021972,-0.0025164057,-23.9308470808
,0,0,1,0,0,0,0,0,0.7,0.66,0.7,20,0.0643243119,-0.0021817666,-29.482673307
,0,0,1,0,0,0,0,0,0.7,0.67,0.7,20,0.0684041604,-0.0018224466,-37.5342467648
,0,0,1,0,0,0,0,0,0.7,0.68,0.7,20,0.0725850761,-0.0014374638,-50.4952375844
,0,0,1,0,0,0,0,0,0.7,0.69,0.7,20,0.0771124139,-0.001025232,-75.2145991346
,0,0,1,0,0,0,0,0,0.7,0.7,0.7,20,0.082345739,-0.0005837935,-141.052853449
,0,0,1,0,0,0,0,0,0.72,0.5,0.7,20,0.0139637608,-0.0055505051,-2.5157639798
,0,0,1,0,0,0,0,0,0.72,0.51,0.7,20,0.0156300776,-0.0054494455,-2.868195966
,0,0,1,0,0,0,0,0,0.72,0.52,0.7,20,0.0175821073,-0.0053388774,-3.2932217736
,0,0,1,0,0,0,0,0,0.72,0.53,0.7,20,0.0198426042,-0.0052183867,-3.8024403596
,0,0,1,0,0,0,0,0,0.72,0.54,0.7,20,0.0224405788,-0.0050877561,-4.4107025492
,0,0,1,0,0,0,0,0,0.72,0.55,0.7,20,0.0252161324,-0.0049465601,-5.0977107101
,0,0,1,0,0,0,0,0,0.72,0.56,0.7,20,0.0278485976,-0.0047939126,-5.8091583897
,0,0,1,0,0,0,0,0,0.72,0.57,0.7,20,0.0303874724,-0.0046291971,-6.564307318
,0,0,1,0,0,0,0,0,0.72,0.58,0.7,20,0.0328960828,-0.0044511552,-7.3904596272
,0,0,1,0,0,0,0,0,0.72,0.59,0.7,20,0.035440471,-0.0042588818,-8.3215436972
,0,0,1,0,0,0,0,0,0.72,0.6,0.7,20,0.0380867422,-0.0040515554,-9.4005236113
,0,0,1,0,0,0,0,0,0.72,0.61,0.7,20,0.0409033634,-0.0038282853,-10.6845128288
,0,0,1,0,0,0,0,0,0.72,0.62,0.7,20,0.0439830609,-0.0035879754,-12.2584622236
,0,0,1,0,0,0,0,0,0.72,0.63,0.7,20,0.0474362485,-0.0033297122,-14.2463509309
,0,0,1,0,0,0,0,0,0.72,0.64,0.7,20,0.0512803048,-0.0030524684,-16.7996185644
,0,0,1,0,0,0,0,0,0.72,0.65,0.7,20,0.0551796481,-0.002754879,-20.0297900924
,0,0,1,0,0,0,0,0,0.72,0.66,0.7,20,0.0591498837,-0.0024353892,-24.2876513126
,0,0,1,0,0,0,0,0,0.72,0.67,0.7,20,0.0630867481,-0.002092272,-30.1522689689
,0,0,1,0,0,0,0,0,0.72,0.68,0.7,20,0.0670496449,-0.0017243159,-38.8847802772
,0,0,1,0,0,0,0,0,0.72,0.69,0.7,20,0.0712153539,-0.0013304133,-53.5287447141
,0,0,1,0,0,0,0,0,0.72,0.7,0.7,20,0.0759288445,-0.0009088058,-83.5479312522
,0,0,1,0,0,0,0,0,0.74,0.5,0.7,20,0.0123947561,-0.0056540919,-2.1921745029
,0,0,1,0,0,0,0,0,0.74,0.51,0.7,20,0.0138894366,-0.0055569434,-2.4994741894
,0,0,1,0,0,0,0,0,0.74,0.52,0.7,20,0.0156558827,-0.0054516126,-2.8717892941
,0,0,1,0,0,0,0,0,0.74,0.53,0.7,20,0.0177141335,-0.0053366316,-3.3193472639
,0,0,1,0,0,0,0,0,0.74,0.54,0.7,20,0.0200906545,-0.0052118329,-3.8548155487
